"id","external_id","tekra_key","asbis_key","name_bg","name_en","sort_order","platform","created_at","updated_at","created_by","last_modified_by","is_filter","most_key","filter_order"
5677,,,strap_material,Материал на каишката,Strap Material,50,ASBIS,2026-05-19 15:49:20.546,2026-05-19 15:49:20.546,system,system,true,,
5679,,,notifications,Известия,Notifications,50,ASBIS,2026-05-19 15:49:20.578,2026-05-19 15:49:20.578,system,system,true,,
5681,,,firmware_languages_list,Езици на фърмуера,Firmware Languages List,50,ASBIS,2026-05-19 15:49:20.583,2026-05-19 15:49:20.583,system,system,true,,
5688,,,door_lock,Брава на вратата,Door Lock,50,ASBIS,2026-05-19 15:49:20.621,2026-05-19 15:49:20.621,system,system,true,,
5689,,,keypad,Цифрова клавиатура,Keypad,50,ASBIS,2026-05-19 15:49:20.626,2026-05-19 15:49:20.626,system,system,true,,
5691,,,image_sensor_part_number,Номер на сензора на изображението,Image Sensor Part number,50,ASBIS,2026-05-19 15:49:20.631,2026-05-19 15:49:20.631,system,system,true,,
5692,,,communication_protocol,Комуникационен протокол,Communication Protocol,50,ASBIS,2026-05-19 15:49:20.633,2026-05-19 15:49:20.633,system,system,true,,
5693,,,socket_type,Тип сокет,Socket Type,50,ASBIS,2026-05-19 15:49:20.635,2026-05-19 15:49:20.635,system,system,true,,
5697,,,main_stream_video_resolution,Резолюция на основния видеопоток,Main Stream Video Resolution,50,ASBIS,2026-05-19 15:49:20.640,2026-05-19 15:49:20.640,system,system,true,,
5698,,,antenna_zigbee,Антена ZigBee,Antenna ZigBee,50,ASBIS,2026-05-19 15:49:20.643,2026-05-19 15:49:20.643,system,system,true,,
5700,,,max_load_current,Макс. натоварващ ток,Max. Load Current,50,ASBIS,2026-05-19 15:49:20.652,2026-05-19 15:49:20.652,system,system,true,,
5702,,,smart_device_type,Тип умно устройство,Smart Device Type,50,ASBIS,2026-05-19 15:49:20.656,2026-05-19 15:49:20.656,system,system,true,,
5703,,,smart_device_connection_technology,Технология за свързване на умно устройство,Smart Device Connection Technology,50,ASBIS,2026-05-19 15:49:20.659,2026-05-19 15:49:20.659,system,system,true,,
5705,,,operating_ambient_humidity,Работна влажност на средата,Operating Ambient Humidity,50,ASBIS,2026-05-19 15:49:20.663,2026-05-19 15:49:20.663,system,system,true,,
5708,,,led_set,LED комплект,LED Set,50,ASBIS,2026-05-19 15:49:20.668,2026-05-19 15:49:20.668,system,system,true,,
5710,,,plug_type,Тип щепсел,Plug Type,50,ASBIS,2026-05-19 15:49:20.675,2026-05-19 15:49:20.675,system,system,true,,
5711,,,transmitting_power_dbm,Предавателна мощност (dBm),Transmitting Power (dBm),50,ASBIS,2026-05-19 15:49:20.677,2026-05-19 15:49:20.677,system,system,true,,
5712,,,operating_frequency_band,Работна честотна лента,Operating Frequency Band,50,ASBIS,2026-05-19 15:49:20.680,2026-05-19 15:49:20.680,system,system,true,,
5714,,,cellular,Клетъчна мрежа,Cellular,50,ASBIS,2026-05-19 15:49:20.684,2026-05-19 15:49:20.684,system,system,true,,
5715,,,smart_antenna_type,Тип интелигентна антена,Smart Antenna Type,50,ASBIS,2026-05-19 15:49:20.687,2026-05-19 15:49:20.687,system,system,true,,
5716,,,wep_wpa2_encryption,WEP/WPA2 криптиране,WEP/WPA2 Encryption,50,ASBIS,2026-05-19 15:49:20.693,2026-05-19 15:49:20.693,system,system,true,,
5720,,,контрол_на_напрежение_ток_и_мощност,"Контрол на напрежение, ток и мощност","Контрол на напрежение, ток и мощност",50,ASBIS,2026-05-19 15:49:20.706,2026-05-19 15:49:20.706,system,system,true,,
5739,,,optane_memory_capacity,Капацитет на Optane памет,Optane Memory Capacity,50,ASBIS,2026-05-19 15:49:20.759,2026-05-19 15:49:20.759,system,system,true,,
5745,,,data_transfer_rate,Скорост на пренос на данни,Data Transfer Rate,50,ASBIS,2026-05-19 15:49:20.847,2026-05-19 15:49:20.847,system,system,true,,
5748,,,flash_memory_read_data_transfer_rate,Скорост на четене на Flash,Flash Memory Read Data Transfer Rate,50,ASBIS,2026-05-19 15:49:20.850,2026-05-19 15:49:20.850,system,system,true,,
5749,,,flash_memory_write_data_transfer_rate,Скорост на запис на Flash,Flash Memory Write Data Transfer Rate,50,ASBIS,2026-05-19 15:49:20.851,2026-05-19 15:49:20.851,system,system,true,,
5726,,,connection_range,Connection Range,Connection Range,50,ASBIS,2026-05-19 15:49:20.716,2026-05-19 15:49:20.716,system,system,true,,
5727,,,живот_на_лампата,Живот на лампата,Живот на лампата,50,ASBIS,2026-05-19 15:49:20.718,2026-05-19 15:49:20.718,system,system,true,,
5750,,,lifetime,Продължителност на живот,Lifetime,50,ASBIS,2026-05-19 15:49:20.853,2026-05-19 15:49:20.853,system,system,true,,
5751,,,driving_method,Метод на задвижване,Driving Method,50,ASBIS,2026-05-19 15:49:20.854,2026-05-19 15:49:20.854,system,system,true,,
5753,,,gripping_force_per_jaw,Захватна сила (на захват),Gripping Force (per jaw),50,ASBIS,2026-05-19 15:49:20.857,2026-05-19 15:49:20.857,system,system,true,,
5731,,,радиус_на_свързване,Радиус на свързване,Радиус на свързване,50,ASBIS,2026-05-19 15:49:20.730,2026-05-19 15:49:20.730,system,system,true,,
5754,,,stroke,Ход,Stroke,50,ASBIS,2026-05-19 15:49:20.859,2026-05-19 15:49:20.859,system,system,true,,
5755,,,type_of_robot_arm_gripper,Тип захват на роботизираната ръка,Type of Robot Arm Gripper,50,ASBIS,2026-05-19 15:49:20.861,2026-05-19 15:49:20.861,system,system,true,,
5734,,,ssd_controller,SSD Controller,SSD Controller,50,ASBIS,2026-05-19 15:49:20.734,2026-05-19 15:49:20.734,system,system,true,,
5735,,,ssd_cooling_method,SSD Cooling Method,SSD Cooling Method,50,ASBIS,2026-05-19 15:49:20.739,2026-05-19 15:49:20.739,system,system,true,,
5756,,,repeatability,Повторяемост (±),Repeatability (±),50,ASBIS,2026-05-19 15:49:20.863,2026-05-19 15:49:20.863,system,system,true,,
5737,,,m_2_interface_quantity,M.2 Interface Quantity,M.2 Interface Quantity,50,ASBIS,2026-05-19 15:49:20.752,2026-05-19 15:49:20.752,system,system,true,,
5738,,,брой_usb3_0_интерфейси,Брой USB3.0 интерфейси,Брой USB3.0 интерфейси,50,ASBIS,2026-05-19 15:49:20.756,2026-05-19 15:49:20.756,system,system,true,,
5743,1931,,connector,Конектор,Connector,50,ASBIS,2026-05-19 15:49:20.841,2026-06-03 01:02:24.762,system,system,true,,
5740,,,флаш_памет_скорост_на_четене,Флаш памет - Скорост на четене,Флаш памет - Скорост на четене,50,ASBIS,2026-05-19 15:49:20.763,2026-05-19 15:49:20.763,system,system,true,,
5741,,,флаш_памет_скорост_на_запис,Флаш памет - Скорост на запис,Флаш памет - Скорост на запис,50,ASBIS,2026-05-19 15:49:20.786,2026-05-19 15:49:20.786,system,system,true,,
5742,,,стойност_за_клас_скорост,Стойност за клас скорост,Стойност за клас скорост,50,ASBIS,2026-05-19 15:49:20.820,2026-05-19 15:49:20.820,system,system,true,,
7096,,,sound_capture_radius,Sound capture radius,Sound capture radius,50,ASBIS,2026-06-17 01:42:39.046,2026-06-17 01:42:39.046,system,system,true,,
5744,,,издръжливост,Издръжливост,Издръжливост,50,ASBIS,2026-05-19 15:49:20.846,2026-05-19 15:49:20.846,system,system,true,,
5758,,,communication_types,Видове комуникация,Communication Types,50,ASBIS,2026-05-19 15:49:20.871,2026-05-19 15:49:20.871,system,system,true,,
5747,,,usb_тип_конектор,USB тип конектор,USB тип конектор,50,ASBIS,2026-05-19 15:49:20.849,2026-05-19 15:49:20.849,system,system,true,,
5757,,,opening_closing_time,Opening/Closing Time,Opening/Closing Time,50,ASBIS,2026-05-19 15:49:20.866,2026-05-19 15:49:20.866,system,system,true,,
5721,,,luminous_efficacy,Светлинна ефективност,Luminous Efficacy,50,ASBIS,2026-05-19 15:49:20.708,2026-05-19 15:49:20.708,system,system,true,,
5722,,,color_rendering_index,Индекс на цветопредаване (CRI),Color Rendering Index,50,ASBIS,2026-05-19 15:49:20.709,2026-05-19 15:49:20.709,system,system,true,,
5723,,,wattage,Мощност (W),Wattage,50,ASBIS,2026-05-19 15:49:20.710,2026-05-19 15:49:20.710,system,system,true,,
5724,,,beam_angle,Ъгъл на лъча,Beam Angle,50,ASBIS,2026-05-19 15:49:20.711,2026-05-19 15:49:20.711,system,system,true,,
5728,,,energy_efficiency_class,Клас на енергийна ефективност,Energy Efficiency Class,50,ASBIS,2026-05-19 15:49:20.721,2026-05-19 15:49:20.721,system,system,true,,
5729,,,shape_type,Тип форма,Shape Type,50,ASBIS,2026-05-19 15:49:20.724,2026-05-19 15:49:20.724,system,system,true,,
5732,,,operating_voltage,Работно напрежение,Operating Voltage,50,ASBIS,2026-05-19 15:49:20.731,2026-05-19 15:49:20.731,system,system,true,,
5733,,,active_side,Активна страна,Active Side,50,ASBIS,2026-05-19 15:49:20.732,2026-05-19 15:49:20.732,system,system,true,,
5736,,,lithography,Литография,Lithography,50,ASBIS,2026-05-19 15:49:20.746,2026-05-19 15:49:20.746,system,system,true,,
5759,,,robot_operating_system,Операционна система на робота,Robot Operating System,50,ASBIS,2026-05-19 15:49:20.873,2026-05-19 15:49:20.873,system,system,true,,
5760,,,joint_1,Става 1,Joint 1,50,ASBIS,2026-05-19 15:49:20.876,2026-05-19 15:49:20.876,system,system,true,,
5761,,,joint_4,Става 4,Joint 4,50,ASBIS,2026-05-19 15:49:20.889,2026-05-19 15:49:20.889,system,system,true,,
5762,,,joint_5,Става 5,Joint 5,50,ASBIS,2026-05-19 15:49:20.894,2026-05-19 15:49:20.894,system,system,true,,
5763,,,joint_2,Става 2,Joint 2,50,ASBIS,2026-05-19 15:49:20.896,2026-05-19 15:49:20.896,system,system,true,,
5764,,,joint_3,Става 3,Joint 3,50,ASBIS,2026-05-19 15:49:20.898,2026-05-19 15:49:20.898,system,system,true,,
5765,,,maximum_payload,Максимален полезен товар,Maximum Payload,50,ASBIS,2026-05-19 15:49:20.899,2026-05-19 15:49:20.899,system,system,true,,
5767,,,cobot_arm,Кобот рамо,Cobot Arm,50,ASBIS,2026-05-19 15:49:20.902,2026-05-19 15:49:20.902,system,system,true,,
5768,,,maximum_reach,Максимален обхват,Maximum Reach,50,ASBIS,2026-05-19 15:49:20.904,2026-05-19 15:49:20.904,system,system,true,,
5769,,,robot_type,Тип робот,Robot Type,50,ASBIS,2026-05-19 15:49:20.905,2026-05-19 15:49:20.905,system,system,true,,
5770,,,end_effector_interface,Интерфейс на крайния ефектор,End-Effector Interface,50,ASBIS,2026-05-19 15:49:20.907,2026-05-19 15:49:20.907,system,system,true,,
5771,,,controller,Контролер,Controller,50,ASBIS,2026-05-19 15:49:20.907,2026-05-19 15:49:20.907,system,system,true,,
7079,,,поддържани_процесори,Поддържани процесори,Поддържани процесори,50,ASBIS,2026-06-03 02:13:38.573,2026-06-03 02:13:38.573,system,system,true,,
5773,,,pctg,PCTG,PCTG,50,ASBIS,2026-05-19 15:49:20.911,2026-05-19 15:49:20.911,system,system,true,,
5774,,,as,AS,AS,50,ASBIS,2026-05-19 15:49:20.912,2026-05-19 15:49:20.912,system,system,true,,
7080,,,продължителност_на_работа_от_една_батерия,Продължителност на работа от една батерия,Продължителност на работа от една батерия,50,ASBIS,2026-06-03 02:13:38.589,2026-06-03 02:13:38.589,system,system,true,,
3857,2429,,яркост,Яркост,Brightness,2272,VALI,2026-05-18 11:42:08.155,2026-06-03 02:13:38.715,system,system,true,,
5982,34,,графичен_ускорител,Графичен ускорител,Processor graphics,1391,VALI,2026-06-03 01:02:13.881,2026-06-03 02:13:38.713,system,system,true,,
6088,322,,максимално_тегло,Максимално тегло,Weight Capacity,729,VALI,2026-06-03 01:02:16.612,2026-06-03 02:13:38.714,system,system,true,,
6212,575,,брой_бутони,Брой бутони,Number buttons,890,VALI,2026-06-03 01:02:18.562,2026-06-03 02:13:38.714,system,system,true,,
6336,804,,динамичен_контраст,Динамичен контраст,Active Contrast,983,VALI,2026-06-03 01:02:19.765,2026-06-03 02:13:38.715,system,system,true,,
6381,957,,ram,RAM,Memory,940,VALI,2026-06-03 01:02:20.472,2026-06-03 02:13:38.715,system,system,true,,
6526,1442,,размер_на_дисплея,Размер на дисплея,Display Size,690,VALI,2026-06-03 01:02:21.618,2026-06-03 02:13:38.717,system,system,true,,
6653,1851,,интерфейс_за_връзка,Интерфейс за връзка,Interface for connection,1723,VALI,2026-06-03 01:02:22.849,2026-06-03 02:13:38.718,system,system,true,,
6740,2080,,gps,GPS,GPS,1951,VALI,2026-06-03 01:02:23.214,2026-06-03 02:13:38.718,system,system,true,,
6742,2082,,сензори,Сензори,Sensors,1953,VALI,2026-06-03 01:02:23.220,2026-06-03 02:13:38.718,system,system,true,,
6869,2362,,честотен_диапазон,Честотен диапазон,Frequency,2219,VALI,2026-06-03 01:02:23.799,2026-06-03 02:13:38.720,system,system,true,,
6873,2366,,микрофон,Микрофон,Microphone,2222,VALI,2026-06-03 01:02:23.820,2026-06-03 02:13:38.720,system,system,true,,
6945,2500,,скорост_на_въртене,Скорост на въртене,RPM,1902,VALI,2026-06-03 01:02:24.097,2026-06-03 02:13:38.720,system,system,true,,
208,304,,захранване,Захранване,Power supply,123,VALI,2026-04-02 10:04:05.240,2026-08-20 09:55:41.361,system,d.eshanovski@gmail.com,true,,1
6481,1332,,антена,Антена,Antenna,122,VALI,2026-06-03 01:02:21.267,2026-08-20 09:55:41.360,system,d.eshanovski@gmail.com,true,,
69,117,,операционна_система,Операционна система,OS version,657,VALI,2026-04-02 10:04:02.282,2026-05-19 15:49:21.151,system,system,true,,2
74,124,,sim_карта,SIM карта,SIM Card,661,VALI,2026-04-02 10:04:02.315,2026-05-19 15:49:21.145,system,system,false,,
117,191,,памет,Памет,System memory,518,VALI,2026-04-02 10:04:03.418,2026-05-19 15:49:21.151,system,system,true,,5
119,193,,процесор,Процесор,CPU,519,VALI,2026-04-02 10:04:03.456,2026-05-19 15:49:21.151,system,system,true,,8
5772,,,joint_6,Става 6,Joint 6,50,ASBIS,2026-05-19 15:49:20.908,2026-05-19 15:49:20.908,system,system,true,,
186,278,,контраст,Контраст,Contrast,394,VALI,2026-04-02 10:04:04.825,2026-05-19 15:49:21.151,system,system,true,,5
206,302,,поддържани_резолюции,Поддържани резолюции,Resolution Support‎,393,VALI,2026-04-02 10:04:05.228,2026-05-19 15:49:21.151,system,system,true,,6
233,336,,предназначение,Предназначение,Type,389,VALI,2026-04-02 10:04:05.458,2026-05-19 15:49:21.147,system,system,false,,
5775,,,number_of_speed,Брой скорости,Number of Speed,50,ASBIS,2026-05-19 15:49:20.913,2026-05-19 15:49:20.913,system,system,true,,
5776,,,static_torque,Статичен въртящ момент,Static Torque,50,ASBIS,2026-05-19 15:49:20.913,2026-05-19 15:49:20.913,system,system,true,,
5778,,,sustained_torque,Устойчив въртящ момент,Sustained Torque,50,ASBIS,2026-05-19 15:49:20.916,2026-05-19 15:49:20.916,system,system,true,,
5779,,,rotary_range,Обхват на въртене,Rotary Range,50,ASBIS,2026-05-19 15:49:20.917,2026-05-19 15:49:20.917,system,system,true,,
5780,,,repeat_accuracy_position,Повторна точност (позиция)(±),Repeat Accuracy (position)(±),50,ASBIS,2026-05-19 15:49:20.918,2026-05-19 15:49:20.918,system,system,true,,
5781,,,rotational_speed_deg_s,Скорост на въртене (°/с),Rotational Speed (deg/s),50,ASBIS,2026-05-19 15:49:20.918,2026-05-19 15:49:20.918,system,system,true,,
5782,,,linear_velocity,Линейна скорост,Linear Velocity,50,ASBIS,2026-05-19 15:49:20.919,2026-05-19 15:49:20.919,system,system,true,,
5784,,,degrees_of_freedom,Степени на свобода,Degrees of Freedom,50,ASBIS,2026-05-19 15:49:20.921,2026-05-19 15:49:20.921,system,system,true,,
5785,,,programming_interfaces,Програмни интерфейси,Programming Interfaces,50,ASBIS,2026-05-19 15:49:20.922,2026-05-19 15:49:20.922,system,system,true,,
