"id","tekra_id","tekra_slug","asbis_id","asbis_code","external_id","name_en","name_bg","slug","category_path","show_flag","sort_order","parent_id","platform","is_promo_active","created_at","updated_at","created_by","last_modified_by","alias_of_id"
221,,,,,708,Service,СЕРВИЗНИ УСЛУГИ,service,,false,29,,VALI,false,2026-04-02 10:02:02.407,2026-08-06 12:37:18.489,system,system,
612,,,,,,Дистанционно Управление,Дистанционно Управление,distantsionno-upravlenie-asbis,aksesoari/distantsionno-upravlenie-asbis,false,0,298,ASBIS,false,2026-08-06 11:58:56.289,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
614,,,,,,iPhone аксесоари,iPhone аксесоари,iphone-aksesoari-asbis,aksesoari/iphone-aksesoari-asbis,false,0,298,ASBIS,false,2026-08-06 11:58:56.313,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
615,,,,,,Аксесоари за мултиборд,Аксесоари за мултиборд,aksesoari-za-multibord-asbis,aksesoari/za-multibord-asbis,false,0,298,ASBIS,false,2026-08-06 11:58:56.338,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
915,,,,,,Tools,Tools,tools-asbis,other-asbis/tools-asbis,false,0,875,ASBIS,false,2026-08-06 12:30:03.404,2026-08-06 12:36:59.635,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
680,,,,,,Шаси,Шаси,shasi-asbis,kompyutarni-kutii/shasi-asbis,false,0,392,ASBIS,false,2026-08-06 11:58:56.961,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
681,,,,,,Чекмедже за диск,Чекмедже за диск,chekmedzhe-za-disk-asbis,kompyutarni-kutii/chekmedzhe-za-disk-asbis,false,0,392,ASBIS,false,2026-08-06 11:58:56.968,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
916,,,,,,Electric Fans,Electric Fans,electric-fans-asbis,other-asbis/electric-fans-asbis,false,0,875,ASBIS,false,2026-08-06 12:30:03.446,2026-08-06 12:36:59.635,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
897,,,,,,Vacuum Cleaner Transformer,Прахосмукачка трансформер,vacuum-cleaner-transformer-asbis,other-asbis/vacuum-cleaner-transformer-asbis,false,0,875,ASBIS,false,2026-08-06 12:30:02.362,2026-08-06 12:36:59.635,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
899,,,,,,Fashion Accessories,Модни аксесоари,fashion-accessories-asbis,other-asbis/fashion-accessories-asbis,false,0,875,ASBIS,false,2026-08-06 12:30:02.522,2026-08-06 12:36:59.635,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
900,,,,,,PC Mini,Мини PC,pc-mini-asbis,other-asbis/pc-mini-asbis,false,0,875,ASBIS,false,2026-08-06 12:30:02.591,2026-08-06 12:36:59.635,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
902,,,,,,Smart Tracker,Смарт тракер,smart-tracker-asbis,other-asbis/smart-tracker-asbis,false,0,875,ASBIS,false,2026-08-06 12:30:02.712,2026-08-06 12:36:59.635,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
904,,,,,,Gaming Simracing Accessories,Гейминг симрейсинг аксесоари,gaming-simracing-accessories-asbis,other-asbis/gaming-simracing-accessories-asbis,false,0,875,ASBIS,false,2026-08-06 12:30:02.831,2026-08-06 12:36:59.635,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
905,,,,,,Accessories for Flexible,Аксесоари за флексибилни устройства,accessories-for-flexible-asbis,other-asbis/accessories-for-flexible-asbis,false,0,875,ASBIS,false,2026-08-06 12:30:02.905,2026-08-06 12:36:59.635,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
908,,,,,,Gaming Monitor,Гейминг монитор,gaming-monitor-asbis,other-asbis/gaming-monitor-asbis,false,0,875,ASBIS,false,2026-08-06 12:30:03.058,2026-08-06 12:36:59.635,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
909,,,,,,Extended Warranty,Удължена гаранция,extended-warranty-asbis,other-asbis/extended-warranty-asbis,false,0,875,ASBIS,false,2026-08-06 12:30:03.115,2026-08-06 12:36:59.635,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
910,,,,,,Smart Indoor Siren,Смарт вътрешна сирена,smart-indoor-siren-asbis,other-asbis/smart-indoor-siren-asbis,false,0,875,ASBIS,false,2026-08-06 12:30:03.169,2026-08-06 12:36:59.635,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
911,,,,,,Gaming Handbrake,Гейминг ръчна спирачка,gaming-handbrake-asbis,other-asbis/gaming-handbrake-asbis,false,0,875,ASBIS,false,2026-08-06 12:30:03.201,2026-08-06 12:36:59.635,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
913,,,,,,Gaming Shifter,Гейминг скоростен лост,gaming-shifter-asbis,other-asbis/gaming-shifter-asbis,false,0,875,ASBIS,false,2026-08-06 12:30:03.330,2026-08-06 12:36:59.635,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
914,,,,,,VC WebCams,Видеоконферентни уеб камери,vc-webcams-asbis,other-asbis/vc-webcams-asbis,false,0,875,ASBIS,false,2026-08-06 12:30:03.370,2026-08-06 12:36:59.635,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
703,,,,,,Фото Принтер,Фото Принтер,foto-printer,printeri/foto-printer,false,0,701,ASBIS,false,2026-08-06 11:58:57.108,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
704,,,,,,Сървърна кутия,Сървърна кутия,sarvarna-kutiya-asbis,sarvarni-komponenti/sarvarna-kutiya-asbis,false,0,423,ASBIS,false,2026-08-06 11:58:57.114,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
919,,,,,,Digital Signage Display,Digital Signage Display,digital-signage-display-asbis,other-asbis/digital-signage-display-asbis,false,0,875,ASBIS,false,2026-08-06 12:30:03.523,2026-08-06 12:36:59.635,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
705,,,,,,Сървърни аксесоари,Сървърни аксесоари,sarvarni-aksesoari-asbis,sarvarni-komponenti/sarvarni-aksesoari-asbis,false,0,423,ASBIS,false,2026-08-06 11:58:57.122,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
922,,,,,,Smart Locks,Smart Locks,smart-locks-asbis,other-asbis/smart-locks-asbis,false,0,875,ASBIS,false,2026-08-06 12:30:03.580,2026-08-06 12:36:59.635,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
923,,,,,,Lint Removers,Lint Removers,lint-removers-asbis,other-asbis/lint-removers-asbis,false,0,875,ASBIS,false,2026-08-06 12:30:03.595,2026-08-06 12:36:59.635,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
706,,,,,,RAID контролер,RAID контролер,raid-kontroler-asbis,sarvarni-komponenti/raid-kontroler-asbis,false,0,423,ASBIS,false,2026-08-06 11:58:57.130,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
695,,,,,,Memory Gaming Desktop,Памет гейминг настолна,memory-gaming-desktop-asbis,pamet/memory-gaming-desktop-asbis,false,0,415,ASBIS,false,2026-08-06 11:58:57.058,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
707,,,,,,HBA контролер,HBA контролер,hba-kontroler-asbis,sarvarni-komponenti/hba-kontroler-asbis,false,0,423,ASBIS,false,2026-08-06 11:58:57.144,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
708,,,,,,Сървърно охлаждане,Сървърно охлаждане,sarvarno-ohlazhdane-asbis,sarvarni-komponenti/sarvarno-ohlazhdane-asbis,false,0,423,ASBIS,false,2026-08-06 11:58:57.154,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
924,,,,,,Security - Surveillance Outdoor Camera,Security - Surveillance Outdoor Camera,security-surveillance-outdoor-camera-asbis,other-asbis/security-surveillance-outdoor-camera-asbis,false,0,875,ASBIS,false,2026-08-06 12:30:03.616,2026-08-06 12:36:59.635,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
918,,,,,,Gaming Simracing Cockpit,Гейминг симрейсинг кокпит,gaming-simracing-cockpit-asbis,other-asbis/gaming-simracing-cockpit-asbis,false,0,875,ASBIS,false,2026-08-06 12:30:03.504,2026-08-06 12:36:59.635,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
556,,,,,,Vacuum Cleaner Robot,Робот прахосмукачка,vacuum-cleaner-robot,other/vacuum-cleaner-robot,false,0,,ASBIS,false,2026-08-06 11:58:55.508,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
559,,,,,,Ready to wear,Готово за носене,ready-to-wear,other/ready-to-wear,false,0,,ASBIS,false,2026-08-06 11:58:55.592,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
567,,,,,,Solar Panel,Слънчев панел,solar-panel-asbis,other/solar-panel-asbis,false,0,,ASBIS,false,2026-08-06 11:58:55.767,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
561,,,,,,Vacuum Cleaner Stick,Прахосмукачка прътова,vacuum-cleaner-stick,other/vacuum-cleaner-stick,false,0,,ASBIS,false,2026-08-06 11:58:55.675,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
562,,,,,,VC Docks,Видеоконферентни докинг станции,vc-docks-asbis,other/vc-docks-asbis,false,0,,ASBIS,false,2026-08-06 11:58:55.696,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
565,,,,,,Production Material,Производствени материали,production-material,other/production-material,false,0,,ASBIS,false,2026-08-06 11:58:55.749,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
564,,,,,,Desktop NAS,Настолен NAS,desktop-nas-asbis,other/desktop-nas-asbis,false,0,,ASBIS,false,2026-08-06 11:58:55.739,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
566,,,,,,Vacuum Cleaner Transformer,Прахосмукачка трансформер,vacuum-cleaner-transformer,other/vacuum-cleaner-transformer,false,0,,ASBIS,false,2026-08-06 11:58:55.756,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
571,,,,,,Smart Tracker,Смарт тракер,smart-tracker-asbis,other/smart-tracker-asbis,false,0,,ASBIS,false,2026-08-06 11:58:55.809,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
779,,,,,,IDS стенен монтаж,IDS стенен монтаж,ids-stenen-montazh-asbis,digital-signage-ids-asbis/ids-stenen-montazh-asbis,false,0,778,ASBIS,false,2026-08-06 11:58:57.798,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
578,,,,,,Extended Warranty,Удължена гаранция,extended-warranty,other/extended-warranty,false,0,,ASBIS,false,2026-08-06 11:58:55.891,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
579,,,,,,Smart Indoor Siren,Смарт вътрешна сирена,smart-indoor-siren-asbis,other/smart-indoor-siren-asbis,false,0,,ASBIS,false,2026-08-06 11:58:55.907,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
580,,,,,,Gaming Handbrake,Гейминг ръчна спирачка,gaming-handbrake-asbis,other/gaming-handbrake-asbis,false,0,,ASBIS,false,2026-08-06 11:58:55.920,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
581,,,,,,Acc - Vacuum sealer,Аксесоари за вакуумзатваряне,acc-vacuum-sealer,other/acc-vacuum-sealer,false,0,,ASBIS,false,2026-08-06 11:58:55.931,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
582,,,,,,Gaming Shifter,Гейминг скоростен лост,gaming-shifter-asbis,other/gaming-shifter-asbis,false,0,,ASBIS,false,2026-08-06 11:58:55.948,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
583,,,,,,VC WebCams,Видеоконферентни уеб камери,vc-webcams-asbis,other/vc-webcams-asbis,false,0,,ASBIS,false,2026-08-06 11:58:55.959,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
586,,,,,,Irrigators,Иригатори,irrigators,other/irrigators,false,0,,ASBIS,false,2026-08-06 11:58:55.994,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
776,,,,,,Флаш памети,Флаш памети,flash-pameti-asbis,flash-pameti-asbis/flash-pameti-asbis,false,0,517,ASBIS,false,2026-08-06 11:58:57.783,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
777,,,,,,USB флаш памет,USB флаш памет,usb-flash-pamet-asbis,flash-pameti-asbis/usb-flash-pamet-asbis,false,0,517,ASBIS,false,2026-08-06 11:58:57.788,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
599,,,,,,Мрежови аксесоари,Мрежови аксесоари,mrezhovi-aksesoari-asbis,aksesoari/mrezhovi-aksesoari-asbis,false,0,298,ASBIS,false,2026-08-06 11:58:56.140,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
600,,,,,,Аксесоари за автомобили,Аксесоари за автомобили,aksesoari-za-avtomobili-asbis,aksesoari/za-avtomobili-asbis,false,0,298,ASBIS,false,2026-08-06 11:58:56.147,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
602,,,,,,Bluetooth Слушалки,Bluetooth Слушалки,bluetooth-slushalki-asbis,aksesoari/bluetooth-slushalki-asbis,false,0,298,ASBIS,false,2026-08-06 11:58:56.167,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
603,,,,,,Зарядно устройство,Зарядно устройство,zaryadno-ustroystvo-asbis,aksesoari/zaryadno-ustroystvo-asbis,false,0,298,ASBIS,false,2026-08-06 11:58:56.180,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
604,,,,,,Уеб камера,Уеб камера,ueb-kamera-asbis,aksesoari/ueb-kamera-asbis,false,0,298,ASBIS,false,2026-08-06 11:58:56.193,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
605,,,,,,Аксесоари за настолни компютри,Аксесоари за настолни компютри,aksesoari-za-nastolni-kompyutri-asbis,aksesoari/za-nastolni-kompyutri-asbis,false,0,298,ASBIS,false,2026-08-06 11:58:56.204,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
610,,,,,,Подложка за мишка,Подложка за мишка,podlozhka-za-mishka-asbis,aksesoari/podlozhka-za-mishka-asbis,false,0,298,ASBIS,false,2026-08-06 11:58:56.256,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
611,,,,,,Охладителни стойки за мобилни компютри,Охладителни стойки за мобилни компютри,ohladitelni-stoyki-za-mobilni-kompyutri-asbis,aksesoari/ohladitelni-stoyki-za-mobilni-kompyutri-asbis,false,0,298,ASBIS,false,2026-08-06 11:58:56.270,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
568,,,,,,Fashion Accessories,Модни аксесоари,fashion-accessories,other/fashion-accessories,false,0,,ASBIS,false,2026-08-06 11:58:55.774,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
616,,,,,,Флаш памети,Флаш памети,flash-pameti-asbis,periferni-ustroystva/flash-pameti-asbis,false,0,320,ASBIS,false,2026-08-06 11:58:56.347,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
589,,,,,,VC Services,Видеоконферентни услуги,vc-services,other/vc-services,false,0,,ASBIS,false,2026-08-06 11:58:56.030,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
618,,,,,,Централен процесор - сървърен,Централен процесор - сървърен,tsentralen-protsesor-sarvaren-asbis,protsesori/tsentralen-protsesor-sarvaren-asbis,false,0,322,ASBIS,false,2026-08-06 11:58:56.360,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
619,,,,,,Мултимедия - Аудио система,Мултимедия - Аудио система,multimediya-audio-sistema-asbis,multimedien-harduer/multimediya-audio-sistema-asbis,false,0,325,ASBIS,false,2026-08-06 11:58:56.367,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
620,,,,,,Аудио видео системи,Аудио видео системи,audio-video-sistemi-asbis,multimedien-harduer/audio-video-sistemi-asbis,false,0,325,ASBIS,false,2026-08-06 11:58:56.374,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
920,,,,,,VC Services,Видеоконферентни услуги,vc-services-asbis,other-asbis/vc-services-asbis,false,0,875,ASBIS,false,2026-08-06 12:30:03.541,2026-08-06 12:36:59.635,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
621,,,,,,Видеоконферентно решение,Видеоконферентно решение,videokonferentno-reshenie-asbis,multimedien-harduer/videokonferentno-reshenie-asbis,false,0,325,ASBIS,false,2026-08-06 11:58:56.381,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
622,,,,,,Високоговорител,Високоговорител,visokogovoritel-asbis,multimedien-harduer/visokogovoritel-asbis,false,0,325,ASBIS,false,2026-08-06 11:58:56.387,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
625,,,,,,TV сет,TV сет,tv-set-asbis,multimedien-harduer/tv-set-asbis,false,0,325,ASBIS,false,2026-08-06 11:58:56.411,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
549,,,,,,Massage Guns,Massage Guns,massage-guns,other/massage-guns,false,0,,ASBIS,false,2026-08-06 11:58:55.356,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
795,,,,,,Multimedia - Speaker Wi-Fi,Мултимедия - Wi-Fi говорител,multimedia-speaker-wi-fi-asbis,other/multimedia-speaker-wi-fi-asbis,false,0,788,ASBIS,false,2026-08-06 12:12:44.378,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
626,,,,,,Безжична точка за достъп,Безжична точка за достъп,bezzhichna-tochka-za-dostap-asbis,mrezhovi-produkti/bezzhichna-tochka-za-dostap-asbis,false,0,333,ASBIS,false,2026-08-06 11:58:56.417,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
627,,,,,,Wireless външна точка за достъп,Wireless външна точка за достъп,wireless-vanshna-tochka-za-dostap-asbis,mrezhovi-produkti/wireless-vanshna-tochka-za-dostap-asbis,false,0,333,ASBIS,false,2026-08-06 11:58:56.423,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
629,,,,,,Маршрутизатор,Маршрутизатор,marshrutizator-asbis,mrezhovi-produkti/marshrutizator-asbis,false,0,333,ASBIS,false,2026-08-06 11:58:56.434,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
630,,,,,,Трансийвър,Трансийвър,transiyvar-asbis,mrezhovi-produkti/transiyvar-asbis,false,0,333,ASBIS,false,2026-08-06 11:58:56.451,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
631,,,,,,Мрежови кабели,Мрежови кабели,mrezhovi-kabeli-asbis,mrezhovi-produkti/mrezhovi-kabeli-asbis,false,0,333,ASBIS,false,2026-08-06 11:58:56.461,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
